Review	Relabel
핏이 어렵네요 ㅠㅠ 는 작고 는 좀 크네요ㅠㅠ 옷은 좋은데 핏을 맞추기가 어려운 제품이네요 가격도 저렴하고 디자인 재질 다 좋은데 핏이ㅠㅠ 	0
최근에 클라이밍을 시작해서 편하게 입을 티셔츠를 찾다가 가격도 착하고 투팩으로 되어있어서 구매했는데 생각보다 퀄리티도 괜찮아요	0
무신사 셋업은 두말할 필요가 없죠ㅎㅎ 릴렉스드보다는 마감부분에서나 재질면에서나 퀄리티가 조금 떨어지는거 같긴하지만 이만하면 완벽하죠좀 더워져서 시기를 놓쳤지만 환절기때 잘 입고댕기려구요	1
역시 엘무드 화란 니트입니다 맨살에 입어도 안까슬거리고 이쁩니다	1
쿠폰써서 에 샀는데  기준 저스트로 딱 맞고 기장도 괜찮네요가격대비 재질도 너무 좋아요 구김	1
봄 가을에 입기 너무 좋아요가디건없으면 구매하세요 세미오버핏 예뻐요	1
도톰하니 질좋네요 역시 짱입니더 ㅎㅎ맘에들어요 잘입을게요	1
만원 초반대에 샀는데 그 가격 아니였으면 절대 안 샀을 것 같아요 정가 퀄리티는 절대 아니구 핏은 이쁜데검수가 형편없는것 같습니다 가죽탭 스크래치에 상품상세택은 아얘 바래서 너덜너덜한채 왔네요 그냥 동대문 보세에서 택갈이한 느낌이었습니다 반품할라다가 싼마이로 한철용으로 착용하긴 좋아보여요바지 자체는 이뻐요 사이즈는 충분히 커서 허리 사이즈에 맞추면 됩니다	0
검정사고 괜찮아서 아보카도도 샀습니다 생각한 색상보다는 조금 진해서 아쉬웠긴한데 ㅎㅎ 색상은 뭐 대충 어두운 느낌보고 산거라 상품자체 문제는 없네요  쿠폰이랑 적립금먹이고 엄청 싸게 산거라 가성비는 최고입니다	1
가성비 지리구연 배송 빠르구연 실망시키지 않는군요 최고입니다	1
요즘 같은 날씨에 최고입니다 크롭 디자인이라 너무 맘에 드네요 가성비갑	1
제 기준 팔이 조금 긴 편입니다 두께는 보통으로 봄가을에 입기 좋은 것 같아요 울니트 따가움에 민감한 편인데 맨살에 입어도 전혀 따갑지 않게 입을 수 있습니다 재질이 탄탄하지는 않고 부드럽게 흘러내리는 재질입니다 밑단 시보리는 탄탄하지는 않지만 길이 조절에는 용이합니다 소매 시보리는 손목을 잡아주지는 않네요 보플이 잘 생길 것 같은 재질이고 전체적으로 가격대비 마감이나 봉제는 조금 아쉽네요옷 핏이나 재질의 부드러움은 만족합니다 	0
가성비갑이라서 좋긴한데 한번 빨고나면 확주는 느낌 있습니다	0
  평소 사이즈 입는데 사이즈 잘맞았습니다색감도 좋고 부드러워서 만족합니다	1
어깨 적당하고 길이도 너무길지도 짧지도 않고 좋아요	1
예쁘고 질도 좋은데 얼룩이 묻어서 왔네요 바로 입어야 해서 교환은 안 했는데 검수 잘해 주세요	0
가격대비에 비해서는 질이 대단하게 좋은건 아닙니다	0
너무 잘 입고 다니고 있습니다 만족스러워요 벌써 여기 코트만 몇개인지	1
기본 회색 체크라서 봄 가을에 입기 좋아요 가슴둘레는 맞는데 제 키 기준으로는 길이가 좀 긴게 아쉽네요 센치만 짧았으면 좋겠어요 	0
평소 사이즈 바지를 사서 입으면 먼가 핏이 안살고 어중간해서 더 큰 바지를 사서 수선하는데 이 바지는 입으면 뚝 떨어지는 핏감이 너무 좋아요 그냥 위에 티나 니트 입어도 예쁘고 가디건자켓이랑도 잘 어울려서 만족합니다	1
후드는 크고 품은 생각보다 작아요 어차피 레이어드용으로 산거긴한데 단품으로 입기엔 좀 아쉬워요ㅎㅎ	0
여러 벌 준비해서 잘 입고 있습니다가성비 최고 입니다	1
새터 브랜드를 처음 샀는데 너무 좋아요 단순 티셔츠가 아니라 갑옷같아요	1
엘무드 니트 촉감 미침 색감 미침이전에 사이즈 샀었는데 좀 딱 맞는 느낌이 나서 로 갔습니다자신이 와이드팬츠를 입으시면 제 스펙에 단정하길 원하면 사이즈로 가면 될거같슴당	1
이쁘네요 두께감도 좋고 주머니 없는게 살짝 아쉽	0
히든 나왔길래 다시 구매 했습니다그냥 갓성비 더이상 무슨 말이 필요 할까요 ㅋ	0
이뻐요 기본니트 추천합니다안에 내의는 입어야할듯	1
사이즈가 조금 더 널널하게 나왔으면 좋았을거같아요 그외에는 무탠다드답게 완벽합니다	1
핏이 딱 이쁘게 맞아 떨어져서 만족합니다두께는 조금 있는편이고 안쪽이 거칠지않아서 안에 티안입고 입을수도 있는정도	1
인데 어릴 때를 제외하고 전 제 인생에서 제가 을 사게될 줄은 몰랐어요ㅎㅎ 솔직히 사기전까지도 아무리 크다해도 을 살지 을 살지 고민을 하다가 그냥 에라모르겠다하고 로 주문했는데 딱 적당하게 제가 원하던 정도의 핏이 나와서 만족입니다 옷을 끝까지 피면 딱 엉덩이끝까지 오고요 그냥 끝부분이 좀 올라가게 둬도 딱 적당한 길이입니다 그리고 팔부분이나 몸통은 확실히 품이 큰편입니다웬만하면 해도 적당하게 잘 맞으실 것 같습니다그리고 예전에 타브랜드에서 비슷한 짜임의 니트를 산적이 있는데 니트가 너무 흐느적거리고 힘이없어서 그 이후로는 이런 류의 짜임인 니트는 산적이 없는데 예전에 니트하면 블론드나인이다라는 말을 들은 적이 있어 할인도 하겠다 그냥 한번 사보지 뭐라는 생각으로 샀는데 니트가 적당히 탄탄해서 너무 만족입니다	1
제가 딱 원했던 핏이라서 아주 만족스럽습니다 사이즈도 굿	1
최근에 산 니트중에 두께감 핏 너무 마음에 드는 제품 안에 입어도 손색없어요	1
일단 속이 너무 거칠어서 반팔입고 입기엔 무리입니다 그리고 지퍼부분이 너무 퀄리티가 떨어져서 열고 입으면 너무 싸보입니다 대충보면 괜찮은데 하나하나 뜯어보면 전부 맘에 안드네요	0
원단이 거칠어서 까슬거립니다 또한 올이 많이 출어져있어서 춤질이 안좋아요 비추합니다전투용으로만 입으세요	0
엄청 정장 느낌도 아닌데 딱 적당히 깔끔한 느낌이라 앞으로도 잘 입고 다닐거 같아요 그리고 스탠다드는 역시 질이 너무 좋아요 진짜 사고 나서 너무 좋았어요	1
역시 깡형 깡형의 콜라보는 실패가 없네요 역대급 입니다	1
재질이 맨살엔 까끌까끌하고요 털이 엄청 날려요 그거 감안하면 괜찮아요	0
믿고 사는 엘무드 니트입니다 넘나리 예뻐용 앙 기분좋아	1
핏감 좋지만 셋업으로 걸어놓은 블레이저랑 색감이 안 맞네요	0
 에 약단 세미오버 나옵니다색감 초코색에 질감 부드럽고 좋아요작년에 입문한 니트 엘무드는 올해도 이어집니다	1
데일리이너로 입으려고 샀는데 재질퀄리티 너무 좋아요	1
배송이 오래걸린건 아쉽지만 옷을 보니까 그 생각이 사라질 정도로 마음에 드네요	0
사자마자 추가세일해서 아쉽디만적립금에 쿠폰써서 만원대에 구매했어용   기준으로 이쁘게 잘 맞아요	0
역시 믿고 입는 무신사스탠다드 슬랙스입니다 최고	1
핏이 아주 마음에 들고 두께도 마음에 들어요 봄 가을 입으몀 딱입니다친구 착용핏 보구 구매합니다	0
몇년째 꾸준히 입고 있는 모델입니다가성비 최고에요	1
색감 매우 맘에들고 사이즈 한사이즈 큰거할걸 아쉽지만 보기흉하진 않네요	0
해외여행가는데 교품신청하면 못입을거같아서 그냥입습니다 다음부터 반품 검수잘하세요	0
기본 스트레이트팬츠로 완벽합니다 가성비까지 짱	1
역시 뭐 그전에도 다른색상 사고 한치수 업해서 삿는데 말해뭐해유 완벽	1
옷이 참 예뻐요ㅎㅎ 가볍기 입기 정말 좋고 보온성도 최고에요	1
따듯하고 포근해요 가을에 입긴 덥고 겨울내내 잘 입을 것 같아요색상도 마음에 들고 금장 단추랑 로고포인트도 예뻐요 베이지색 바지랑 입으면 넘 예쁜 겨울 코디 뚝딱이에요 그러나 드롭숄더가 좀 이상해요 첫번째 사진보면 소매를 당겨서 괜찮은데 두번째 사진처럼 그냥 가만히 있으면 어깨쪽이 떠서 상체가 부해보이고 어깡처럼 보이는게 있습니다 저는 좀 뼈대가 얇은편이라 그래도 입는데 어깨가 있는 친구는 입어보고 절대 안입는다고 하더라구료아예 체구가 작아서 드롭숄더가 더 아래로 흐르면 예쁠 것 같네요	0
배송이 너무느려서 시간에 맞춰입을수가없어서 다른옷 사서 입은거 빼고는 괜찬	0
이름 답게 제주도가 생각나는 색감의 니트에요보온성도 챙겨주고 이쁘게 잘 입고있습니다보풀이 조오금 생길거 같은 그런 느낌이에요	1
음 트임은 없었으면 좋겠어요레이어드용 티셔츤데 너무 오버핏이라 레이어드 할경우 막 밑단이 울어서 안이뻐요	0
기장 짧은 가디건 잘 없는데 찾아서 너무 좋아요옹	1
사이즈가 밖에 없어서 를 구매하긴했지만 평소 원래 를 많이 입어서 다른 브랜드 사이즈랑 비교 해보면 이게 더 작게 나온거 같아요 엄청 크다고 느끼진 못했어요스판도 거의 없어서 사이즈가 큰데도 불구하고 착용감이 편하지가 않네요걍 다시 돌아가면 이건 절대 안살거라 저는ㅋ 추천의향도 없어요쨌든 은 핏도 안 예쁘니까 참고하시고 그나마 차라리 지퍼를 잠그는게 나은거 같기도 하고 참	0
이 가격에 이 퀄리티면 모든 색상 전부 다 살거에요	1
그런데 구김이 좀 심해 한번 다려 입어야겠네요	0
무슨 군데나 터진 불량품을 보내나요 검수 안하나요 너무나도 어이없어서 교환 환불 하고싶은데 택배 보낼 시간이 없어서 튀어나온 털만 그냥 가위로 잘라서 씁니다 뭔가 줄이 쭈굴쭈굴해서 뒤에서 보니 너무 티가 많이나는데 하 살다살다 이런불량 처음 돈내고 스트레스 받고 할인 하고 인기많아서 대충 만든옷 받아야되나 싶고 열받습니다 그냥 구매 실패	0
색감도 이쁘고 핏도 이쁘고 뷰들부들해서 좋아요	1
음그냥 무난한 레이어드티인데 옷감이랑 느낌은 졸은데 목이 너무 넓네요 ㅠ	0
아무옷에나 그냥 입으니까 이쁜거 같기도하네요 재질도 너무 좋아요	1
이거 정말 너무이뻐서 맨날 입어요 아주최고 잘샀네요	1
 남자친구 사주려고 용산 아이파크에서 보고 픽해놨다가 블프때 질렀어요 여기저기 돌아본 결과 이정도 혼용율  남자 두꺼운 코트 치고 진짜 가벼운 편 이였어서 사려고 생각했는데블프때 완전 득템해써여 꺅강추 후넘좋다 최고야  쵝오 다들 사시길 ㅠ 진짜 최고임 힝	1
오피스 복장으로 샀어요예전에 조금 라인있는 핏한거 입어서 좀 어색한 실루엣이어색하긴한데 가성비는 최고입니다먼지같은게 잘 붙어서 별점 하나 뺐어요니트류 입으면 돌돌이 필수	1
아 쿠어 가디건으로 입문했는데 아주 최고입니다 너무 좋아요 재질도 생각보다 보드랍고 잘 입겠습니다 가격 하나도 아깝지 않네요	1
 입니다 사이즈 적당히 크게 잘맞네요 주머니가 없는게 아쉽	0
겨울에 입긴 좀 추워요 봄이나 가을 초여름엔 아무때나 입기 좋을거 같아요	0
어깨선이 조금 아쉬워요 너무 밑에 있음 재질도 그냥 나쁘지 않아요 관리하긴 쉬운 재질인건 좋아요	0
케시미어의 장점이 안느껴져요	0
스탠다드 핏이라 정핏이고 너무 이쁩니다 최고에요	1
아주 만족합니다 가성비 최고네요 생각보다 얇아서 좋네요	1
역시 깡스타일리스트 콜라보 답게 가성비 좋고 너무 예쁘네요	1
와이드 슬랙스로 추천해요 위여서 반신반의 하면서 샀는데 가성비로 최고입니다	1
너무이쁩니다 만족스럽습니다 계속 잡입을거같아요	1
사이즈도 괜찮고 기장감 핏 다 좋고 배송도 빨리 옵니다몇가지 아쉬운점이 있다면 두께감은 살짝 있는데  많이 비치네요ㅜ그거 빼고는 완전 완벽한 제품이네요 	1
그레이 브라운 두가지 색상 라지 사이즈로 구매했는데 기장감이 완전 달랐습니다 그레이는 상세페이지에 표기된 사이즈와 비슷했지만 브라운은 진짜 너무 크더라고요 커스텀어클락측에 보내서 상품불량 아니냐고 문의하니 실측오차범위 내로 측정되는 정상 제품이라고 하더라고요제가 실측할땐  차이 났습니다만 오차범위  내의 제품으로 불량이 아니라는 답변이었습니다 제가 측정한 사진 못봤냐라고 하니 자기네들 측정하는거를 기준으로 한다네요 저는 반품해달라고 하니 고객단순변심으로 반품배송비 천원은 차감한답니다 제품이 불량이 아니기 때문에 단순변심이라면서요 따지기도 싫고 해서 그냥 그러라고 했네요옷이 괜히 싼게 아니네요 여기 옷 다시는 구매 안해요	0
사진으로 봤을 땐 그냥 무난하게 예쁘다고 생각했는데 상품 받고 나니 생각이 달라진 후드티 후드는 핏이 생명인데ㅠㅠ 이 후드티는 그냥 완벽색도 딱 적당히 어둡고 시보리도 넘나 짱짱ㅠㅠ 상품 받고 지금까지 번 정도 입으면서 세 번은 빨았는데도 입었을 때 각이 딱 잡혀쵝오 다들 꼭 사세요 강추다른 디자인 나오면 무조건 삼미더	1
가성비는 진짜 최고인것같습니다 무난하게 다 잘어울려요	1
진짜 정망 저렴하게 만원대로 샀는데 그 이상의 퀄리티입니다 다들 구매하세요	1
남자 세쿠시와 데일리함을 연출하기에 너무 좋은것 같습니다 최고예여	1
다크브라운 느낌이라 색감 매칭하기 좋은 색상이에요재질도 부드럽고 핏도 세미오버하게 잘 떨어집니다만족스러워요	1
  되는 동생 선물로 줬습니다 세미오버라 정핏 생각하면 딱 좋다고 하네요	1
